WAERS,BUKRS,KTOSL,BELNR,BSCHL,HKONT,DMBTR,WRBTR,label
C7,C77,C1,C15,A3,B1,408875.65,0.0,regular
C2,C29,C1,C19,A1,B1,3393039.04,71952.0,regular
C1,C15,C6,C65,A1,B2,318209.64,0.0,regular
C2,C20,C3,C32,A1,B2,566899.99,0.0,regular
C1,C16,C4,C47,A1,B3,189956.83,0.0,regular
C5,C53,C2,C27,A3,B3,94573.47,200803.07,regular
C8,C85,C7,C72,A1,B2,2072550.31,1096.0,regular
C6,C64,C7,C79,A2,B2,1106263.13,0.0,regular
C1,C10,C1,C15,A1,B1,553425.15,0.0,regular
C1,C16,C2,C26,A1,B3,211124.97,61259.0,regular
C7,C75,C2,C29,A3,B3,9256.9,0.0,regular
C1,C19,C1,C11,A1,B1,1929043.06,0.0,regular
C1,C15,C1,C14,A1,B1,923766.97,7240.0,regular
C1,C13,C1,C13,A1,B1,424864.69,0.0,regular
C6,C63,C8,C88,A2,B3,962481.01,0.0,regular
C1,C11,C1,C15,A1,B1,5308.81,0.0,regular
C8,C81,C1,C15,A1,B1,487495.71,0.0,regular
C1,C17,C9,C98,A1,B1,304121.51,0.0,regular
C6,C63,C1,C18,A2,B1,345663.75,0.0,regular
C5,C52,C6,C62,A3,B2,840841.9,0.0,regular
C1,C11,C1,C18,A1,B1,327249.75,0.0,regular
C9,C92,C1,C19,A2,B1,4705182.74,0.0,regular
C4,C47,C1,C10,A2,B1,202431.04,0.0,regular
C1,C15,C1,C14,A1,B1,595780.67,49613.0,regular
C1,C19,C1,C16,A1,B1,249789.05,84294.0,regular
C3,C32,C7,C72,A3,B2,1094281.84,0.0,regular
C1,C17,C6,C61,A1,B2,3020.98,0.0,regular
C3,C35,C1,C10,A3,B1,338738.36,0.0,regular
C8,C89,C6,C69,A1,B2,135722.91,22112.0,regular
C1,C12,C1,C13,A1,B1,58675.29,0.0,regular
C4,C45,C3,C31,A2,B2,36622.89,0.0,regular
C5,C53,C1,C18,A3,B1,177143.3,0.0,regular
C5,C52,C1,C15,A3,B1,2243573.85,0.0,regular
C7,C72,C5,C57,A3,B1,74695.07,0.0,regular
C6,C63,C9,C91,A2,B1,329887.51,0.0,regular
C1,C15,C1,C10,A1,B1,1571724.99,0.0,regular
C1,C15,C2,C25,A1,B3,98011.33,0.0,regular
C5,C54,C1,C15,A3,B1,1003140.3,0.0,regular
C1,C13,C5,C52,A1,B1,793630.72,30908.0,regular
C1,C11,C5,C51,A1,B1,53173.04,30966.0,regular
C1,C11,C1,C11,A1,B1,63150.87,103336.0,regular
C5,C58,C9,C95,A3,B1,356451.76,0.0,regular
C1,C17,C2,C20,A1,B3,364866.88,40277.0,regular
C9,C96,C8,C87,A2,B3,2785556.54,0.0,regular
C8,C84,C1,C14,A1,B1,575784.11,0.0,regular
C1,C11,C2,C20,A1,B3,1102267.78,342.0,regular
C9,C93,C6,C65,A2,B2,988013.38,0.0,regular
C7,C74,C3,C33,A3,B2,459036.32,19885.0,regular
C3,C31,C1,C13,A3,B1,466847.09,0.0,regular
C1,C18,C1,C17,A1,B1,19800.67,0.0,regular
C1,C12,C1,C11,A1,B1,764954.32,95103.0,regular
C2,C20,C1,C15,A1,B1,64015.88,0.0,regular
C1,C12,C1,C16,A1,B1,800614.85,0.0,regular
C1,C19,C6,C63,A1,B2,361077.06,17975.0,regular
C4,C47,C2,C20,A2,B3,1179166.89,5394.0,regular
C1,C11,C1,C18,A1,B1,1773594.87,43348.0,regular
C1,C15,C6,C64,A1,B2,626192.89,51966.0,regular
C1,C11,C1,C11,A1,B1,982851.71,20062.0,regular
C2,C20,C7,C75,A1,B2,962490.93,0.0,regular
C1,C17,C1,C13,A1,B1,496155.88,42110.98,regular
C1,C16,C4,C41,A1,B3,431880.57,0.0,regular
C6,C62,C5,C52,A2,B1,926704.98,0.0,regular
C1,C14,C1,C14,A1,B1,1038405.38,0.0,regular
C2,C26,C1,C19,A1,B1,290490.47,2135.0,regular
C1,C18,C1,C18,A1,B1,331160.6,51502.0,regular
C1,C17,C4,C46,A1,B3,396080.4,0.0,regular
C5,C53,C2,C21,A3,B3,196601.28,39761.0,regular
C3,C38,C6,C69,A3,B2,289443.21,74724.0,regular
C3,C37,C1,C11,A3,B1,855825.07,183719.0,regular
C4,C43,C9,C98,A2,B1,356058.08,0.0,regular
C1,C14,C1,C12,A1,B1,1229533.46,0.0,regular
C5,C54,C1,C16,A3,B1,1414082.82,0.0,regular
C1,C19,C1,C15,A1,B1,320772.35,269159.75,regular
C1,C14,C1,C17,A1,B1,154238.9,12109.0,regular
C1,C17,C1,C13,A1,B1,405487.52,220872.12,regular
C9,C99,C4,C41,A2,B3,8204.43,11151.0,regular
C6,C67,C4,C48,A2,B3,1195536.31,0.0,regular
C1,C15,C6,C60,A1,B2,156954.25,0.0,regular
C5,C54,C1,C12,A3,B1,1940169.54,21518.0,regular
C1,C17,C1,C10,A1,B1,915726.03,0.0,regular
C1,C12,C8,C89,A1,B3,362024.0,77640.1,regular
C1,C18,C1,C19,A1,B1,479832.58,0.0,regular
C8,C86,C1,C17,A1,B1,117016.39,0.0,regular
C1,C16,C9,C92,A1,B1,219219.05,0.0,regular
C1,C18,C2,C21,A1,B3,47539.66,0.0,regular
C5,C57,C6,C61,A3,B2,636354.29,0.0,regular
C1,C16,C6,C68,A1,B2,424381.98,276.0,regular
C3,C31,C1,C12,A3,B1,327474.65,0.0,regular
C7,C76,C6,C62,A3,B2,1968666.36,2026.0,regular
C2,C20,C1,C19,A1,B1,765190.43,0.0,regular
C1,C16,C1,C18,A1,B1,709063.3,38894.0,regular
C1,C15,C5,C52,A1,B1,597879.55,68694.0,regular
C2,C20,C2,C21,A1,B3,1589763.63,1589763.63,regular
C9,C97,C4,C43,A2,B3,810443.56,28226.0,regular
C8,C84,C8,C86,A1,B3,577318.86,398920.0,regular
C2,C20,C1,C18,A1,B1,440039.4,0.0,regular
C2,C21,C1,C19,A1,B1,794107.72,0.0,regular
C1,C19,C1,C11,A1,B1,2133505.41,0.0,regular
C1,C16,C4,C46,A1,B3,417046.47,0.0,regular
C6,C61,C1,C19,A2,B1,395309.01,0.0,regular
C1,C16,C1,C12,A1,B1,1564920.61,0.0,regular
C1,C13,C1,C11,A1,B1,989933.9,0.0,regular
C7,C71,C1,C15,A3,B1,489207.47,0.0,regular
C3,C31,C5,C56,A3,B1,533659.54,1178.0,regular
C1,C19,C1,C18,A1,B1,384789.97,30970.0,regular
C1,C13,C1,C10,A1,B1,478221.31,73432.0,regular
C1,C19,C1,C11,A1,B1,483183.52,0.0,regular
C1,C15,C1,C11,A1,B1,506503.03,27057.0,regular
C1,C10,C2,C21,A1,B3,1548541.4,0.0,regular
C2,C20,C1,C13,A1,B1,1128010.84,0.0,regular
C1,C16,C2,C23,A1,B3,451288.22,6012.0,regular
C1,C11,C1,C13,A1,B1,2168354.2,165688.0,regular
C2,C21,C1,C10,A1,B1,1081402.05,0.0,regular
C2,C20,C5,C57,A1,B1,623800.36,162367.0,regular
C5,C55,C1,C14,A3,B1,1538454.12,10341.0,regular
C1,C14,C7,C76,A1,B2,312509.41,30142.0,regular
C1,C14,C1,C14,A1,B1,225864.76,0.0,regular
C3,C34,C5,C53,A3,B1,3546180.78,11063.0,regular
C1,C11,C1,C18,A1,B1,341204.63,0.0,regular
C2,C20,C1,C14,A1,B1,16486387.51,0.0,regular
C6,C60,C1,C19,A2,B1,1285813.92,39781.0,regular
C2,C20,C2,C21,A1,B3,1474013.34,0.0,regular
C1,C16,C6,C65,A1,B2,284939.65,0.0,regular
C6,C63,C4,C44,A2,B3,8355161.78,0.0,regular
C3,C37,C2,C20,A3,B3,11314.33,0.0,regular
C1,C19,C5,C52,A1,B1,706171.02,100611.0,regular
C1,C10,C1,C17,A1,B1,32994.08,0.0,regular
C1,C16,C2,C20,A1,B3,315807.85,0.0,regular
C1,C17,C1,C18,A1,B1,823317.1,0.0,regular
C1,C19,C6,C63,A1,B2,930479.45,0.0,regular
C1,C12,C2,C28,A1,B3,1074256.22,0.0,regular
C2,C20,C1,C12,A1,B1,2312009.39,9902.17,regular
C8,C85,C9,C91,A1,B1,204880.35,49746.0,regular
C2,C20,C4,C40,A1,B3,1273827.05,0.0,regular
C1,C15,C1,C15,A1,B1,277813.93,0.0,regular
C7,C70,C6,C68,A3,B2,476222.74,40086.0,regular
C1,C13,C2,C23,A1,B3,2982850.21,0.0,regular
C2,C20,C1,C17,A1,B1,1736170.47,0.0,regular
C1,C12,C1,C14,A1,B1,849229.99,0.0,regular
C1,C16,C2,C21,A1,B3,1047564.74,0.0,regular
C1,C16,C3,C30,A1,B2,7957.24,0.0,regular
C1,C13,C1,C18,A1,B1,204501.73,0.0,regular
C1,C12,C2,C20,A1,B3,301205.02,0.0,regular
C1,C12,C6,C68,A1,B2,515809.54,1727.0,regular
C1,C10,C1,C18,A1,B1,785839.23,240481.31,regular
C8,C87,C2,C21,A1,B3,224683.47,12358.0,regular
C1,C16,C1,C18,A1,B1,1052643.07,0.0,regular
C3,C33,C3,C33,A3,B2,665600.45,0.0,regular
C4,C43,C7,C77,A2,B2,1427708.41,38271.81,regular
C1,C13,C2,C21,A1,B3,118211.78,0.0,regular
C1,C18,C1,C11,A1,B1,163456.09,8395.41,regular
C2,C20,C1,C19,A1,B1,262658.24,0.0,regular
C1,C18,C1,C16,A1,B1,1406840.41,102038.0,regular
C1,C14,C1,C12,A1,B1,280740.5,0.0,regular
C1,C19,C1,C15,A1,B1,546042.7,0.0,regular
C9,C92,C2,C21,A2,B3,303455.28,252358.0,regular
C4,C44,C2,C20,A2,B3,1588830.83,748.0,regular
C1,C16,C4,C46,A1,B3,64677.29,0.0,regular
C2,C20,C1,C11,A1,B1,866113.54,105260.0,regular
C2,C22,C2,C21,A1,B3,1896424.09,23753.0,regular
C2,C21,C6,C62,A1,B2,1032967.77,136023.0,regular
C1,C12,C8,C88,A1,B3,398669.87,82571.0,regular
C9,C98,C1,C17,A2,B1,1088022.58,22716.0,regular
C2,C20,C1,C13,A1,B1,151753.15,10211.0,regular
C9,C96,C1,C13,A2,B1,10000000.0,0.0,regular
C1,C16,C2,C21,A1,B3,911266.04,290638.81,regular
C8,C83,C7,C78,A1,B2,1146653.67,0.0,regular
C4,C47,C2,C23,A2,B3,1567728.97,15137.0,regular
C1,C19,C3,C38,A1,B2,471156.87,51325.0,regular
C1,C10,C8,C88,A1,B3,113107.31,1458.0,regular
C1,C18,C1,C14,A1,B1,220489.62,0.0,regular
C9,C92,C6,C66,A2,B2,280567.17,0.0,regular
C7,C70,C4,C42,A3,B3,578011.59,0.0,regular
C2,C28,C1,C15,A1,B1,1285323.36,0.0,regular
C1,C10,C2,C22,A1,B3,676201.2,0.0,regular
C3,C34,C4,C41,A3,B3,149125.94,34428.0,regular
C2,C23,C2,C20,A1,B3,839231.78,50263.0,regular
C1,C18,C1,C13,A1,B1,330870.06,11610.0,regular
C8,C87,C7,C71,A1,B2,212417.72,0.0,regular
C1,C11,C1,C17,A1,B1,635150.75,10904.0,regular
C1,C13,C1,C17,A1,B1,219113.31,20068.0,regular
C8,C89,C3,C32,A1,B2,399539.88,13136.0,regular
C1,C10,C1,C15,A1,B1,8653.25,492989.0,regular
C1,C14,C3,C35,A1,B2,45135.15,16128.0,regular
C1,C10,C8,C81,A1,B3,625850.95,0.0,regular
C1,C18,C1,C16,A1,B1,22288.07,1225.0,regular
C1,C11,C1,C15,A1,B1,1517477.42,0.0,regular
C1,C17,C5,C57,A1,B1,23710.67,0.0,regular
C1,C19,C2,C20,A1,B3,329283.81,0.0,regular
C1,C16,C1,C17,A1,B1,908517.06,1550.0,regular
C1,C18,C5,C51,A1,B1,1032263.48,135.0,regular
C1,C10,C8,C82,A1,B3,35018808.0,0.0,regular
C5,C57,C4,C47,A3,B3,18853.49,0.0,regular
C7,C77,C1,C17,A3,B1,920267.23,0.0,regular
C1,C15,C1,C19,A1,B1,77277.65,0.0,regular
C5,C59,C1,C19,A3,B1,179534.96,0.0,regular
C1,C16,C1,C16,A1,B1,488994.57,80554.0,regular
C1,C12,C1,C11,A1,B1,3929.25,0.0,regular
C8,C88,C1,C15,A1,B1,551481.16,0.0,regular
C6,C60,C1,C13,A2,B1,47217.15,46024.0,regular
C1,C16,C1,C10,A1,B1,486943.12,16001.0,regular
C1,C11,C1,C16,A1,B1,225324.05,225324.05,regular
C1,C11,C3,C36,A1,B2,544883.77,0.0,regular
C1,C11,C1,C13,A1,B1,1279502.25,120362.0,regular
C7,C74,C8,C83,A3,B3,52780.97,0.0,regular
C1,C12,C5,C57,A1,B1,802256.31,75.0,regular
C2,C21,C1,C11,A1,B1,224420.29,0.0,regular
C1,C14,C1,C12,A1,B1,377881.73,0.0,regular
C1,C14,C1,C18,A1,B1,927253.03,0.0,regular
C1,C18,C7,C74,A1,B2,384578.49,51031.0,regular
C3,C31,C2,C20,A3,B3,97867.82,861046.76,regular
C7,C75,C5,C55,A3,B1,928995.19,320921.0,regular
C1,C10,C1,C10,A1,B1,7096.3,6025.0,regular
C1,C16,C3,C34,A1,B2,407889.06,30873.0,regular
C1,C19,C1,C19,A1,B1,97610.69,0.0,regular
C1,C13,C1,C18,A1,B1,317888.4,0.0,regular
C1,C12,C1,C11,A1,B1,1383656.05,11792.0,regular
C1,C12,C5,C57,A1,B1,759199.2,0.0,regular
C1,C18,C2,C20,A1,B3,302226.61,0.0,regular
C1,C11,C1,C14,A1,B1,1501178.23,21308.0,regular
C1,C16,C1,C13,A1,B1,1151466.39,10330.0,regular
C1,C12,C1,C19,A1,B1,2829176.63,0.0,regular
C5,C58,C1,C18,A3,B1,1454023.1,25607.0,regular
C5,C53,C1,C14,A3,B1,505305.43,0.0,regular
C1,C11,C2,C21,A1,B3,1703057.76,1863.0,regular
C4,C47,C1,C16,A2,B1,1765915.24,0.0,regular
C1,C18,C6,C67,A1,B2,36414.72,0.0,regular
C2,C20,C1,C12,A1,B1,342483.15,0.0,regular
C6,C68,C8,C87,A2,B3,907638.3,334.0,regular
C1,C18,C1,C11,A1,B1,167137.99,0.0,regular
C1,C18,C1,C16,A1,B1,220489.53,0.0,regular
C7,C79,C9,C94,A3,B1,1187107.22,0.0,regular
C7,C71,C1,C16,A3,B1,1147591.6,25224.0,regular
C9,C91,C2,C28,A2,B3,38087.27,26547.88,regular
C8,C80,C1,C10,A1,B1,361916.98,0.0,regular
C1,C19,C1,C15,A1,B1,628554.14,55245.0,regular
C1,C10,C7,C74,A1,B2,444219.35,0.0,regular
C1,C13,C8,C81,A1,B3,1536348.61,0.0,regular
C5,C55,C1,C18,A3,B1,741230.65,0.0,regular
C2,C24,C1,C16,A1,B1,411566.7,411566.7,regular
C3,C37,C1,C18,A3,B1,188220.6,0.0,regular
C7,C78,C5,C54,A3,B1,184201.44,26.0,regular
C1,C14,C7,C76,A1,B2,1127567.39,0.0,regular
C1,C19,C7,C74,A1,B2,114831.05,3052.0,regular
C6,C65,C1,C13,A2,B1,84779.85,887.0,regular
C9,C91,C8,C84,A2,B3,1057959.92,0.0,regular
C8,C85,C6,C69,A1,B2,579487.83,9639.0,regular
C2,C27,C4,C45,A1,B3,10000000.0,51385.0,regular
C1,C15,C1,C13,A1,B1,641567.58,0.0,regular
C6,C69,C1,C18,A2,B1,501838.73,0.0,regular
C8,C84,C4,C48,A1,B3,251445.88,62460.0,regular
C9,C94,C1,C17,A2,B1,703469.08,51990.0,regular
C7,C71,C7,C79,A3,B2,623437.97,31732.0,regular
C1,C10,C6,C67,A1,B2,1373315.29,6005.0,regular
C9,C90,C2,C21,A2,B3,2264485.0,0.0,regular
C2,C29,C1,C15,A1,B1,469876.64,10130.0,regular
C4,C45,C1,C17,A2,B1,976427.04,0.0,regular
C4,C43,C1,C11,A2,B1,360262.32,41940.0,regular
C1,C18,C1,C17,A1,B1,171732.28,0.0,regular
C1,C12,C2,C26,A1,B3,525640.38,20592.0,regular
C2,C21,C1,C16,A1,B1,766023.85,0.0,regular
C3,C30,C3,C35,A3,B2,476636.6,0.0,regular
C1,C19,C1,C15,A1,B1,611793.93,0.0,regular
C7,C73,C3,C30,A3,B2,643788.7,0.0,regular
C8,C80,C3,C35,A1,B2,2754760.48,0.0,regular
C1,C17,C1,C18,A1,B1,1826301.27,8071.0,regular
C1,C16,C9,C93,A1,B1,258737.5,5441.63,regular
C3,C36,C2,C20,A3,B3,542808.25,15505.0,regular
C1,C11,C1,C18,A1,B1,525152.09,601449.0,regular
C8,C83,C1,C16,A1,B1,1087987.8,37923.0,regular
C1,C10,C1,C10,A1,B1,405590.32,11982.3,regular
C2,C20,C4,C42,A1,B3,685316.6,258061.57,regular
C9,C90,C7,C74,A2,B2,10000000.0,0.0,regular
C1,C13,C6,C60,A1,B2,833707.5,0.0,regular
C1,C18,C9,C93,A1,B1,391854.95,3078.0,regular
C1,C18,C9,C92,A1,B1,675332.65,106316.0,regular
C8,C80,C4,C44,A1,B3,1017681.19,189008.08,regular
C9,C92,C1,C10,A2,B1,465482.93,55227.0,regular
C6,C69,C6,C61,A2,B2,2210788.71,0.0,regular
C1,C18,C1,C12,A1,B1,60034.51,49858.0,regular
C2,C22,C2,C20,A1,B3,248639.38,0.0,regular
C2,C20,C1,C10,A1,B1,382504.22,186877.79,regular
C1,C17,C9,C99,A1,B1,303027.76,130055.77,regular
C6,C65,C1,C18,A2,B1,101526.59,11932.0,regular
C1,C15,C4,C40,A1,B3,27955.56,20567.0,regular
C2,C20,C1,C10,A1,B1,433980.92,80982.0,regular
C1,C16,C1,C12,A1,B1,455793.39,0.0,regular
C1,C15,C1,C18,A1,B1,61469.11,0.0,regular
C9,C92,C1,C17,A2,B1,465355.96,0.0,regular
C1,C13,C9,C99,A1,B1,1203876.23,31032.0,regular
C1,C16,C3,C31,A1,B2,8810.84,0.0,regular
C9,C99,C5,C59,A2,B1,77023.13,30972.87,regular
C5,C56,C9,C98,A3,B1,332425.6,0.0,regular
C8,C80,C1,C13,A1,B1,24065.3,0.0,regular
C1,C18,C2,C21,A1,B3,743406.88,0.0,regular
C1,C16,C5,C52,A1,B1,2407724.56,10736.0,regular
C1,C18,C5,C58,A1,B1,1504409.95,232716.75,regular
C4,C48,C1,C13,A2,B1,179850.38,0.0,regular
C6,C60,C1,C16,A2,B1,39043.05,0.0,regular
C4,C44,C1,C10,A2,B1,52796.14,6103.0,regular
C6,C62,C4,C41,A2,B3,1522542.04,30029.0,regular
C4,C42,C1,C17,A2,B1,146306.01,0.0,regular
C1,C13,C3,C30,A1,B2,365430.2,44931.0,regular
C1,C13,C6,C69,A1,B2,661596.36,0.0,regular
C8,C82,C1,C10,A1,B1,955272.22,311.0,regular
C1,C11,C1,C17,A1,B1,3238958.46,137972.0,regular
C1,C16,C2,C23,A1,B3,346665.78,0.0,regular
C9,C99,C1,C16,A2,B1,665568.36,124681.0,regular
C1,C18,C1,C14,A1,B1,278724.47,7563.74,regular
C9,C99,C1,C10,A2,B1,1187172.5,5934.0,regular
C1,C16,C6,C69,A1,B2,66521.46,0.0,regular
C4,C40,C1,C15,A2,B1,295558.49,0.0,regular
C8,C85,C1,C17,A1,B1,6895.27,0.0,regular
C1,C17,C1,C10,A1,B1,19779.95,158460.74,regular
C1,C16,C1,C10,A1,B1,16734.61,16734.61,regular
C1,C18,C1,C14,A1,B1,854577.67,2166.0,regular
C9,C98,C2,C28,A2,B3,10000000.0,87658.0,regular
C1,C12,C1,C18,A1,B1,132401.74,0.0,regular
C5,C51,C4,C46,A3,B3,133438.77,0.0,regular
C1,C11,C2,C27,A1,B3,135028.19,29773.0,regular
C6,C60,C5,C59,A2,B1,86966.93,0.0,regular
C1,C13,C2,C25,A1,B3,917663.97,1093.0,regular
C1,C18,C8,C89,A1,B3,1153491.7,68.0,regular
C1,C15,C2,C20,A1,B3,2033105.96,70030.0,regular
C1,C19,C5,C50,A1,B1,7919.92,95230.52,regular
C1,C19,C1,C16,A1,B1,1210677.17,0.0,regular
C8,C88,C1,C11,A1,B1,10000000.0,911.0,regular
C1,C18,C1,C12,A1,B1,455269.35,23345.0,regular
C2,C29,C1,C10,A1,B1,1598031.78,0.0,regular
C5,C57,C1,C15,A3,B1,1720361.81,17284.0,regular
C1,C12,C1,C10,A1,B1,1264099.95,0.0,regular
C5,C59,C2,C25,A3,B3,522382.35,0.0,regular
C2,C21,C1,C17,A1,B1,482906.31,0.0,regular
C1,C16,C1,C15,A1,B1,19469.94,0.0,regular
C3,C33,C1,C17,A3,B1,111590.13,0.0,regular
C3,C31,C3,C31,A3,B2,209782.51,77698.0,regular
C4,C46,C1,C19,A2,B1,40539.98,276536.34,regular
C1,C13,C1,C10,A1,B1,212931.92,306987.5,regular
C1,C13,C5,C57,A1,B1,642348.86,420981.35,regular
C3,C37,C1,C15,A3,B1,85415.83,276007.91,regular
C1,C14,C1,C16,A1,B1,1452173.23,0.0,regular
C3,C36,C9,C97,A3,B1,232357.48,0.0,regular
C1,C15,C7,C78,A1,B2,2805485.27,5051.0,regular
C1,C10,C7,C78,A1,B2,889612.56,149286.0,regular
C6,C61,C1,C19,A2,B1,979838.08,39.0,regular
C1,C12,C9,C99,A1,B1,20214.44,0.0,regular
C1,C12,C8,C80,A1,B3,67157.49,0.0,regular
C2,C20,C1,C18,A1,B1,71569.42,373982.16,regular
C7,C74,C1,C12,A3,B1,563428.31,0.0,regular
C2,C20,C1,C17,A1,B1,2864504.78,31699.0,regular
C2,C21,C1,C19,A1,B1,222707.74,0.0,regular
C3,C38,C1,C13,A3,B1,1854669.73,0.0,regular
C2,C29,C1,C14,A1,B1,111741.91,0.0,regular
C1,C19,C4,C46,A1,B3,439540.73,10807.0,regular
C1,C19,C1,C11,A1,B1,72724.65,0.0,regular
C1,C13,C1,C12,A1,B1,15707.98,0.0,regular
C1,C18,C9,C99,A1,B1,387688.06,0.0,regular
C1,C14,C2,C22,A1,B3,111155.6,0.0,regular
C4,C43,C1,C17,A2,B1,113602.8,0.0,regular
C5,C53,C2,C20,A3,B3,192848.23,0.0,regular
C1,C14,C1,C17,A1,B1,379775.8,59556.0,regular
C1,C15,C2,C25,A1,B3,1601633.86,36730.71,regular
C1,C15,C1,C10,A1,B1,653487.61,1329013.79,regular
C1,C19,C1,C11,A1,B1,364975.92,30215.0,regular
C1,C16,C7,C71,A1,B2,73599.57,73599.57,regular
C3,C35,C1,C10,A3,B1,1720120.56,36922.0,regular
C3,C35,C8,C84,A3,B3,362093.47,26848.0,regular
C3,C36,C9,C92,A3,B1,67003.36,50919.0,regular
C1,C14,C8,C82,A1,B3,99297.73,0.0,regular
C4,C41,C1,C15,A2,B1,1134578.99,0.0,regular
C1,C10,C1,C18,A1,B1,661897.35,0.0,regular
C8,C84,C1,C13,A1,B1,1132195.63,0.0,regular
C1,C14,C5,C57,A1,B1,1188703.27,72495.0,regular
C1,C14,C1,C19,A1,B1,1052525.24,30949.0,regular
C1,C17,C3,C33,A1,B2,926980.68,0.0,regular
C1,C15,C7,C70,A1,B2,43147.93,0.0,regular
C1,C17,C8,C86,A1,B3,934336.04,405375.0,regular
C9,C91,C8,C84,A2,B3,405271.81,0.0,regular
C1,C18,C1,C16,A1,B1,245470.78,0.0,regular
C8,C80,C5,C56,A1,B1,1726475.71,198339.0,regular
C1,C14,C2,C25,A1,B3,534702.05,0.0,regular
C1,C16,C2,C28,A1,B3,137084.16,30040.0,regular
C1,C16,C1,C17,A1,B1,1244818.19,11440.0,regular
C1,C18,C2,C21,A1,B3,1340789.38,10245.0,regular
C2,C20,C1,C19,A1,B1,5897220.03,0.0,regular
C2,C21,C1,C14,A1,B1,180016.16,31309.0,regular
C5,C53,C2,C20,A3,B3,762770.56,0.0,regular
C4,C48,C1,C10,A2,B1,1344564.5,0.0,regular
C4,C48,C1,C13,A2,B1,3177276.86,104391.0,regular
C4,C46,C1,C17,A2,B1,1519132.65,36809.0,regular
C1,C17,C2,C20,A1,B3,1011286.9,0.0,regular
C1,C14,C2,C28,A1,B3,882917.63,0.0,regular
C2,C28,C9,C93,A1,B1,1889678.02,22958.0,regular
C4,C40,C6,C67,A2,B2,679803.47,0.0,regular
C4,C41,C1,C12,A2,B1,200271.86,2085.0,regular
C1,C14,C7,C78,A1,B2,96463.57,632888.46,regular
C9,C90,C1,C17,A2,B1,540096.6,0.0,regular
C1,C14,C1,C14,A1,B1,224399.97,40872.0,regular
C1,C14,C1,C15,A1,B1,324919.37,53427.0,regular
C4,C46,C4,C47,A2,B3,2571106.09,0.0,regular
C5,C55,C6,C62,A3,B2,261976.14,28614.0,regular
C8,C87,C1,C18,A1,B1,1194020.5,0.0,regular
C2,C21,C1,C10,A1,B1,45779.94,0.0,regular
C8,C89,C1,C19,A1,B1,1869020.63,51981.0,regular
C1,C15,C9,C92,A1,B1,748099.09,0.0,regular
C6,C69,C1,C11,A2,B1,1071003.33,19445.0,regular
C1,C10,C1,C15,A1,B1,495565.31,156534.0,regular
C9,C92,C5,C59,A2,B1,649351.77,47125.0,regular
C3,C34,C2,C20,A3,B3,1830181.65,49520.0,regular
C1,C14,C1,C17,A1,B1,469751.3,24997.0,regular
C1,C15,C1,C13,A1,B1,700856.15,267158.23,regular
C1,C12,C1,C19,A1,B1,305255.89,31084.0,regular
C1,C13,C1,C18,A1,B1,77907.14,11587.0,regular
C3,C39,C1,C17,A3,B1,516903.11,0.0,regular
C3,C35,C8,C87,A3,B3,443352.99,0.0,regular
C6,C61,C5,C53,A2,B1,405052.59,0.0,regular
C1,C17,C1,C14,A1,B1,166205.82,0.0,regular
C1,C19,C7,C75,A1,B2,1627386.76,544460.15,regular
C2,C20,C1,C17,A1,B1,771630.54,98503.0,regular
C8,C86,C7,C77,A1,B2,109514.02,0.0,regular
C1,C19,C2,C20,A1,B3,609780.16,112313.0,regular
C9,C91,C1,C18,A2,B1,272100.66,96640.0,regular
C8,C83,C4,C43,A1,B3,128415.16,0.0,regular
C6,C68,C1,C12,A2,B1,604600.17,100009.0,regular
C7,C77,C1,C14,A3,B1,2892769.88,297271.0,regular
C7,C73,C6,C66,A3,B2,93677.89,48379.0,regular
C4,C42,C1,C19,A2,B1,700569.22,33457.11,regular
C2,C20,C1,C10,A1,B1,339119.58,146778.0,regular
C1,C16,C1,C12,A1,B1,371666.3,10890.0,regular
C4,C48,C4,C40,A2,B3,42280.12,835784.97,regular
C1,C14,C5,C50,A1,B1,250385.17,804.0,regular
C1,C15,C1,C15,A1,B1,2041830.72,966.0,regular
C1,C19,C1,C19,A1,B1,1000460.12,26661.0,regular
C9,C90,C2,C20,A2,B3,491391.78,0.0,regular
C5,C58,C3,C39,A3,B2,680452.23,22791.0,regular
C2,C21,C1,C17,A1,B1,172120.54,17203.91,regular
C1,C16,C1,C15,A1,B1,1004736.29,0.0,regular
C9,C99,C1,C17,A2,B1,3563205.94,5542.0,regular
C9,C91,C1,C10,A2,B1,655943.51,29623.0,regular
C9,C94,C1,C18,A2,B1,166328.52,24546.0,regular
C3,C37,C1,C13,A3,B1,949407.14,0.0,regular
C1,C16,C1,C10,A1,B1,192219.7,0.0,regular
C3,C35,C1,C10,A3,B1,810300.3,7002.0,regular
C1,C10,C2,C24,A1,B3,161855.44,0.0,regular
C1,C16,C4,C41,A1,B3,796337.19,0.0,regular
C1,C10,C2,C28,A1,B3,911377.55,11220.0,regular
C1,C13,C1,C12,A1,B1,352771.21,0.0,regular
C1,C18,C2,C20,A1,B3,130469.16,11796.0,regular
C6,C65,C1,C12,A2,B1,1693256.03,0.0,regular
C3,C36,C1,C14,A3,B1,516824.16,0.0,regular
C9,C97,C1,C15,A2,B1,355703.49,0.0,regular
C1,C12,C1,C13,A1,B1,249773.42,0.0,regular
C2,C24,C9,C98,A1,B1,769981.83,0.0,regular
C1,C18,C4,C41,A1,B3,75421.94,0.0,regular
