WAERS,BUKRS,KTOSL,BELNR,BSCHL,HKONT,DMBTR,WRBTR,label
C2,C20,C1,C10,A1,B1,212916.78,1265.0,regular
C8,C81,C1,C18,A1,B1,1309082.43,17.0,regular
C3,C34,C1,C13,A3,B1,135360.91,0.0,regular
C8,C81,C9,C95,A1,B1,123979.76,21345.0,regular
C1,C15,C1,C11,A1,B1,1988161.31,119254.0,regular
C1,C18,C2,C20,A1,B3,953129.89,226605.0,regular
C1,C18,C1,C14,A1,B1,1253981.77,0.0,regular
C1,C18,C2,C21,A1,B3,1830155.46,0.0,regular
C8,C81,C1,C18,A1,B1,548746.18,9227.0,regular
C7,C72,C1,C13,A3,B1,471657.92,29702.0,regular
C6,C62,C1,C19,A2,B1,1328460.03,0.0,regular
C5,C50,C1,C16,A3,B1,866865.51,0.0,regular
C6,C61,C1,C15,A2,B1,676690.53,484.0,regular
C1,C15,C6,C61,A1,B2,607080.91,28499.0,regular
C1,C11,C1,C19,A1,B1,658701.9,0.0,regular
C1,C13,C3,C38,A1,B2,826696.08,0.0,regular
C1,C11,C3,C36,A1,B2,672623.49,31793.0,regular
C5,C52,C8,C89,A3,B3,238656.17,0.0,regular
C1,C13,C9,C93,A1,B1,659575.28,0.0,regular
C7,C72,C3,C32,A3,B2,389165.06,0.0,regular
C1,C12,C1,C15,A1,B1,135430.23,0.0,regular
C1,C15,C1,C12,A1,B1,1922816.21,806.0,regular
C1,C13,C1,C13,A1,B1,1876953.11,151051.95,regular
C8,C83,C1,C17,A1,B1,264658.51,10047.0,regular
C4,C46,C1,C16,A2,B1,166535.23,0.0,regular
C2,C27,C7,C79,A1,B2,149099.76,8733.0,regular
C1,C19,C1,C12,A1,B1,733598.67,0.0,regular
C1,C16,C7,C73,A1,B2,368518.33,0.0,regular
C1,C14,C1,C10,A1,B1,212164.83,0.0,regular
C1,C19,C1,C11,A1,B1,114217.46,0.0,regular
C1,C10,C5,C59,A1,B1,1671835.63,0.0,regular
C1,C12,C3,C35,A1,B2,1156044.6,415.0,regular
C1,C12,C1,C19,A1,B1,546716.36,0.0,regular
C1,C12,C3,C37,A1,B2,609871.4,1027.0,regular
C8,C80,C1,C11,A1,B1,4451972.86,141904.0,regular
C2,C20,C1,C18,A1,B1,391411.42,0.0,regular
C2,C24,C9,C91,A1,B1,437558.78,11466.0,regular
C9,C93,C1,C13,A2,B1,89493.87,0.0,regular
C1,C17,C2,C21,A1,B3,988376.08,0.0,regular
C1,C13,C2,C20,A1,B3,170971.69,20303.0,regular
C2,C21,C1,C17,A1,B1,210985.36,0.0,regular
C1,C15,C1,C15,A1,B1,6890244.26,0.0,regular
C5,C57,C2,C20,A3,B3,229173.05,0.0,regular
C9,C90,C1,C17,A2,B1,341112.89,210959.0,regular
C8,C85,C4,C47,A1,B3,918080.72,71266.0,regular
C2,C26,C3,C34,A1,B2,308052.31,0.0,regular
C1,C18,C1,C13,A1,B1,916401.7,20518.0,regular
C5,C51,C7,C75,A3,B2,52117.3,59751.0,regular
C1,C13,C4,C46,A1,B3,201360.83,34238.0,regular
C5,C58,C7,C74,A3,B2,302586.4,0.0,regular
C2,C23,C2,C21,A1,B3,781701.83,4000.0,regular
C1,C17,C1,C13,A1,B1,4252814.2,30776.0,regular
C1,C12,C1,C11,A1,B1,133608.16,0.0,regular
C1,C16,C1,C11,A1,B1,57159.67,0.0,regular
C6,C68,C2,C24,A2,B3,561630.42,0.0,regular
C1,C10,C1,C15,A1,B1,192275.63,141144.0,regular
C1,C19,C7,C73,A1,B2,143103.11,12153.0,regular
C1,C16,C2,C21,A1,B3,622876.48,51835.0,regular
C1,C10,C3,C32,A1,B2,629451.92,0.0,regular
C1,C16,C1,C16,A1,B1,521019.71,51147.17,regular
C1,C14,C4,C46,A1,B3,282939.95,1584.0,regular
C1,C15,C1,C15,A1,B1,214131.83,0.0,regular
C5,C50,C1,C14,A3,B1,9395.31,9713.8,regular
C1,C17,C1,C16,A1,B1,2055680.29,197987.0,regular
C1,C15,C1,C11,A1,B1,374775.82,69621.0,regular
C1,C12,C9,C95,A1,B1,45860.04,0.0,regular
C8,C86,C8,C86,A1,B3,642113.77,0.0,regular
C1,C14,C4,C45,A1,B3,17591.3,0.0,regular
C3,C34,C7,C77,A3,B2,2869266.56,11593.0,regular
C1,C16,C1,C17,A1,B1,493698.81,202229.0,regular
C3,C38,C2,C20,A3,B3,54837.67,0.0,regular
C1,C16,C6,C66,A1,B2,585394.81,0.0,regular
C2,C20,C1,C16,A1,B1,611353.67,430912.76,regular
C8,C86,C4,C46,A1,B3,982383.92,0.0,regular
C2,C21,C9,C91,A1,B1,17229.25,31671.0,regular
C1,C17,C5,C55,A1,B1,416795.31,173.0,regular
C1,C13,C2,C20,A1,B3,58463.87,0.0,regular
C1,C17,C3,C36,A1,B2,654225.46,10338.0,regular
C1,C14,C1,C16,A1,B1,905264.74,0.0,regular
C2,C20,C9,C93,A1,B1,2997478.57,0.0,regular
C1,C13,C7,C76,A1,B2,7587024.72,0.0,regular
C9,C98,C1,C11,A2,B1,1015714.33,0.0,regular
C1,C15,C1,C17,A1,B1,1042351.17,0.0,regular
C1,C17,C1,C11,A1,B1,556287.81,0.0,regular
C1,C19,C1,C14,A1,B1,742542.33,0.0,regular
C6,C65,C3,C38,A2,B2,521804.63,0.0,regular
C7,C74,C6,C63,A3,B2,570947.52,0.0,regular
C5,C53,C7,C70,A3,B2,52853.2,270093.0,regular
C1,C16,C1,C14,A1,B1,888040.07,0.0,regular
C7,C76,C1,C11,A3,B1,192197.25,0.0,regular
C1,C15,C5,C52,A1,B1,1873907.74,0.0,regular
C1,C17,C4,C42,A1,B3,633898.46,0.0,regular
C4,C43,C1,C17,A2,B1,2263037.92,0.0,regular
C1,C10,C1,C18,A1,B1,31697.82,656807.11,regular
C9,C90,C1,C19,A2,B1,1871557.98,0.0,regular
C2,C24,C5,C51,A1,B1,247902.91,0.0,regular
C1,C17,C1,C17,A1,B1,578140.51,0.0,regular
C4,C43,C1,C10,A2,B1,534579.85,0.0,regular
C2,C25,C1,C18,A1,B1,572129.78,14581.0,regular
C1,C10,C2,C20,A1,B3,641493.57,0.0,regular
C1,C16,C1,C16,A1,B1,736376.25,21060.0,regular
C1,C16,C3,C38,A1,B2,973735.84,0.0,regular
C1,C15,C4,C41,A1,B3,444867.82,135793.8,regular
C4,C40,C1,C19,A2,B1,389737.96,0.0,regular
C7,C74,C7,C78,A3,B2,116937.92,0.0,regular
C4,C48,C8,C83,A2,B3,384597.13,23488.0,regular
C1,C16,C6,C64,A1,B2,1597.84,0.0,regular
C1,C15,C3,C30,A1,B2,401174.01,219116.0,regular
C1,C16,C1,C12,A1,B1,1477574.17,1387.0,regular
C6,C65,C1,C16,A2,B1,224880.36,18156.0,regular
C7,C77,C1,C19,A3,B1,3400765.96,0.0,regular
C1,C19,C4,C48,A1,B3,457869.62,0.0,regular
C4,C49,C1,C15,A2,B1,521592.91,31288.0,regular
C1,C16,C1,C10,A1,B1,929703.6,3399.27,regular
C1,C14,C1,C15,A1,B1,68852.5,19918.0,regular
C1,C15,C8,C85,A1,B3,14408.68,289.0,regular
C8,C84,C1,C11,A1,B1,278207.55,172.0,regular
C2,C20,C1,C18,A1,B1,1657130.81,110267.0,regular
C9,C95,C1,C12,A2,B1,737217.77,41607.0,regular
C7,C77,C1,C18,A3,B1,181715.14,42260.0,regular
C7,C75,C1,C19,A3,B1,2381843.99,0.0,regular
C2,C25,C1,C11,A1,B1,336672.82,295266.0,regular
C1,C11,C8,C84,A1,B3,284731.83,0.0,regular
C8,C83,C3,C33,A1,B2,300690.2,29003.0,regular
C1,C14,C1,C19,A1,B1,504991.34,17770.0,regular
C1,C12,C6,C65,A1,B2,860977.36,854054.0,regular
C3,C30,C1,C16,A3,B1,103203.34,9910.0,regular
C5,C51,C1,C14,A3,B1,138589.77,769645.39,regular
C1,C10,C1,C11,A1,B1,268912.24,0.0,regular
C2,C24,C4,C45,A1,B3,257860.6,7881.0,regular
C1,C16,C1,C12,A1,B1,1007287.59,29797.0,regular
C1,C11,C5,C56,A1,B1,494843.31,50471.0,regular
C3,C31,C1,C18,A3,B1,369291.3,223.0,regular
C4,C46,C1,C10,A2,B1,733990.46,0.0,regular
C5,C53,C1,C18,A3,B1,1092039.1,0.0,regular
C1,C13,C4,C43,A1,B3,295925.75,107272.62,regular
C1,C11,C1,C11,A1,B1,676893.52,0.0,regular
C5,C51,C1,C12,A3,B1,167744.49,0.0,regular
C1,C16,C8,C87,A1,B3,810309.52,0.0,regular
C1,C14,C2,C21,A1,B3,40781.8,0.0,regular
C4,C40,C6,C64,A2,B2,525522.71,346048.18,regular
C3,C37,C1,C11,A3,B1,1059266.03,236158.0,regular
C7,C76,C1,C10,A3,B1,1181104.77,14759.0,regular
C2,C20,C3,C31,A1,B2,139903.64,0.0,regular
C3,C30,C8,C87,A3,B3,646134.53,0.0,regular
C1,C14,C8,C80,A1,B3,598636.61,9172.62,regular
C6,C69,C5,C54,A2,B1,895911.54,0.0,regular
C6,C67,C5,C59,A2,B1,740907.86,8043.0,regular
C7,C77,C1,C17,A3,B1,590353.07,0.0,regular
C1,C13,C4,C44,A1,B3,1354692.19,0.0,regular
C1,C13,C1,C15,A1,B1,32802.1,23828.0,regular
C2,C20,C2,C27,A1,B3,356315.18,52890.0,regular
C1,C17,C2,C29,A1,B3,1145990.51,0.0,regular
C6,C68,C2,C20,A2,B3,35658.23,0.0,regular
C1,C13,C8,C86,A1,B3,18021841.87,0.0,regular
C2,C20,C2,C20,A1,B3,177714.24,42062.0,regular
C1,C15,C1,C13,A1,B1,820371.46,0.0,regular
C1,C15,C1,C17,A1,B1,3330604.39,0.0,regular
C1,C10,C2,C28,A1,B3,373463.31,0.0,regular
C1,C19,C1,C13,A1,B1,572621.32,0.0,regular
C9,C94,C3,C37,A2,B2,336362.01,16980.0,regular
C5,C59,C1,C12,A3,B1,1569567.81,515986.87,regular
C1,C14,C1,C13,A1,B1,222378.74,9082.0,regular
C1,C12,C1,C18,A1,B1,72373.18,103377.99,regular
C9,C97,C1,C14,A2,B1,1418704.01,0.0,regular
C1,C18,C1,C19,A1,B1,227025.17,43110.0,regular
C3,C38,C1,C14,A3,B1,88478.88,0.0,regular
C1,C19,C1,C12,A1,B1,334036.43,725026.23,regular
C1,C17,C1,C11,A1,B1,100621.83,24855.0,regular
C9,C90,C2,C25,A2,B3,2038239.13,0.0,regular
C7,C70,C7,C79,A3,B2,770601.35,0.0,regular
C2,C21,C1,C16,A1,B1,3144696.38,0.0,regular
C1,C17,C1,C17,A1,B1,309844.67,0.0,regular
C2,C28,C8,C86,A1,B3,744129.17,187923.76,regular
C8,C87,C1,C10,A1,B1,1149528.86,26020.0,regular
C4,C47,C1,C14,A2,B1,1068806.56,126573.0,regular
C1,C13,C1,C13,A1,B1,321908.67,0.0,regular
C6,C65,C9,C94,A2,B1,371827.06,57397.69,regular
C1,C14,C4,C46,A1,B3,188301.55,0.0,regular
C1,C16,C4,C44,A1,B3,649331.56,0.0,regular
C1,C16,C4,C45,A1,B3,517625.28,0.0,regular
C1,C14,C1,C16,A1,B1,22886.89,0.0,regular
C2,C21,C4,C40,A1,B3,718971.11,0.0,regular
C7,C72,C1,C17,A3,B1,124904.29,106973.0,regular
C1,C13,C7,C72,A1,B2,197560.44,2981.03,regular
C9,C92,C1,C14,A2,B1,930336.67,365224.0,regular
C2,C21,C7,C72,A1,B2,217465.67,0.0,regular
C1,C14,C1,C15,A1,B1,1913671.59,528546.83,regular
C5,C58,C1,C11,A3,B1,615137.8,0.0,regular
C1,C14,C5,C52,A1,B1,1169675.36,21281.0,regular
C1,C18,C1,C16,A1,B1,2374232.64,141216.0,regular
C1,C11,C8,C88,A1,B3,1285948.65,0.0,regular
C9,C90,C1,C15,A2,B1,3275759.93,49623.0,regular
C6,C63,C2,C21,A2,B3,1016540.35,1016540.35,regular
C5,C55,C2,C20,A3,B3,959555.7,0.0,regular
C1,C16,C8,C85,A1,B3,1993176.41,21372.0,regular
C2,C21,C1,C16,A1,B1,185585.4,0.0,regular
C1,C19,C7,C79,A1,B2,1991895.48,507638.0,regular
C1,C11,C1,C18,A1,B1,898958.01,0.0,regular
C6,C61,C4,C48,A2,B3,1196934.6,563.0,regular
C9,C98,C1,C15,A2,B1,1646371.81,0.0,regular
C1,C17,C1,C15,A1,B1,1057964.89,0.0,regular
C5,C50,C2,C20,A3,B3,99825.42,10470.0,regular
C1,C17,C9,C99,A1,B1,1131396.16,254024.0,regular
C6,C69,C1,C14,A2,B1,69337.93,0.0,regular
C2,C25,C1,C17,A1,B1,31258.06,0.0,regular
C1,C11,C1,C16,A1,B1,4780799.47,21025.0,regular
C3,C34,C1,C11,A3,B1,250513.46,0.0,regular
C3,C39,C2,C20,A3,B3,267187.8,10972.0,regular
C1,C14,C2,C21,A1,B3,298492.64,245.0,regular
C5,C50,C1,C19,A3,B1,5163728.09,0.0,regular
C2,C20,C1,C19,A1,B1,414114.73,0.0,regular
C1,C10,C1,C11,A1,B1,202025.95,0.0,regular
C2,C20,C2,C21,A1,B3,646966.19,393409.0,regular
C2,C20,C5,C56,A1,B1,182338.35,0.0,regular
C2,C20,C2,C20,A1,B3,827636.69,456700.0,regular
C1,C10,C2,C25,A1,B3,550806.75,0.0,regular
C1,C13,C1,C17,A1,B1,1966167.15,0.0,regular
C3,C34,C6,C65,A3,B2,579482.56,4030.0,regular
C4,C40,C1,C18,A2,B1,689726.41,0.0,regular
C1,C17,C6,C68,A1,B2,187185.58,0.0,regular
C1,C13,C1,C13,A1,B1,1030399.07,5259.0,regular
C9,C93,C7,C74,A2,B2,36551.69,0.0,regular
C4,C41,C1,C17,A2,B1,218240.19,0.0,regular
C1,C16,C1,C11,A1,B1,768157.47,0.0,regular
C5,C55,C2,C25,A3,B3,1196004.02,0.0,regular
C4,C45,C4,C40,A2,B3,121681.29,64845.13,regular
C1,C17,C3,C36,A1,B2,1382529.18,15158.0,regular
C5,C53,C7,C72,A3,B2,602409.96,0.0,regular
C8,C89,C2,C25,A1,B3,67442.07,73601.0,regular
C4,C46,C1,C13,A2,B1,23517.5,0.0,regular
C5,C57,C2,C23,A3,B3,142405.13,0.0,regular
C8,C84,C4,C42,A1,B3,274821.83,0.0,regular
C4,C47,C1,C18,A2,B1,1649610.21,0.0,regular
C3,C30,C9,C96,A3,B1,1864323.36,0.0,regular
C8,C82,C8,C80,A1,B3,543137.7,23150.0,regular
C1,C18,C8,C85,A1,B3,90751.75,0.0,regular
C1,C17,C1,C16,A1,B1,372511.31,51519.0,regular
C9,C91,C1,C11,A2,B1,1690369.81,167.0,regular
C6,C67,C1,C12,A2,B1,897779.38,20499.0,regular
C1,C11,C2,C20,A1,B3,2302127.5,9694.42,regular
C1,C18,C3,C32,A1,B2,570754.41,0.0,regular
C1,C18,C1,C19,A1,B1,209766.34,159468.0,regular
C1,C10,C1,C18,A1,B1,841941.72,34374.0,regular
C1,C10,C1,C19,A1,B1,9083300.53,0.0,regular
C1,C13,C9,C95,A1,B1,634007.35,0.0,regular
C4,C48,C2,C20,A2,B3,749501.65,0.0,regular
C1,C10,C1,C13,A1,B1,289393.66,0.0,regular
C1,C15,C2,C26,A1,B3,869581.46,0.0,regular
C1,C16,C2,C20,A1,B3,867648.6,0.0,regular
C7,C75,C9,C99,A3,B1,490429.39,0.0,regular
C1,C14,C1,C12,A1,B1,304033.34,0.0,regular
C2,C21,C1,C14,A1,B1,606509.07,38201.05,regular
C2,C20,C9,C99,A1,B1,557722.12,242.0,regular
C1,C17,C1,C14,A1,B1,16351.77,27374.42,regular
C6,C63,C9,C97,A2,B1,3091857.58,75577.0,regular
C2,C21,C1,C17,A1,B1,1206547.46,15061.0,regular
C7,C72,C1,C12,A3,B1,393981.92,0.0,regular
C8,C87,C1,C16,A1,B1,87140.94,373711.0,regular
C4,C43,C1,C13,A2,B1,3580167.97,0.0,regular
C2,C21,C1,C18,A1,B1,242293.45,0.0,regular
C1,C14,C2,C25,A1,B3,1870441.54,75169.24,regular
C1,C13,C5,C56,A1,B1,203013.49,0.0,regular
C2,C21,C8,C84,A1,B3,453298.23,0.0,regular
C1,C13,C1,C18,A1,B1,259992.34,51764.0,regular
C6,C66,C1,C12,A2,B1,31405.71,0.0,regular
C1,C12,C6,C61,A1,B2,398865.28,0.0,regular
C1,C12,C1,C14,A1,B1,193659.58,0.0,regular
C1,C11,C1,C16,A1,B1,125509.26,18911.0,regular
C8,C83,C3,C32,A1,B2,2477388.9,0.0,regular
C9,C93,C7,C79,A2,B2,191999.44,275.0,regular
C4,C49,C1,C15,A2,B1,555756.89,0.0,regular
C1,C15,C1,C19,A1,B1,31250.24,71588.0,regular
C1,C16,C1,C12,A1,B1,374172.2,29818.0,regular
C9,C93,C1,C12,A2,B1,356855.95,260925.0,regular
C1,C17,C5,C59,A1,B1,267428.52,0.0,regular
C1,C14,C1,C18,A1,B1,533300.73,4864.0,regular
C1,C12,C5,C53,A1,B1,76285.89,0.0,regular
C7,C77,C1,C13,A3,B1,6345459.82,0.0,regular
C8,C87,C8,C80,A1,B3,1421788.88,0.0,regular
C1,C12,C3,C38,A1,B2,259444.27,0.0,regular
C1,C13,C2,C20,A1,B3,176359.06,244054.0,regular
C1,C15,C1,C18,A1,B1,169525.03,0.0,regular
C3,C39,C1,C19,A3,B1,561743.47,82408.27,regular
C8,C82,C5,C52,A1,B1,44502.88,19656.0,regular
C1,C16,C6,C67,A1,B2,166304.42,14735.0,regular
C4,C45,C6,C67,A2,B2,678232.75,113312.0,regular
C1,C12,C3,C30,A1,B2,709362.83,29821.0,regular
C6,C61,C1,C12,A2,B1,304986.67,0.0,regular
C1,C13,C7,C70,A1,B2,355385.73,70799.0,regular
C1,C12,C1,C11,A1,B1,1229865.53,286772.0,regular
C5,C59,C9,C92,A3,B1,578546.53,10034.0,regular
C2,C21,C8,C87,A1,B3,511654.76,0.0,regular
C2,C21,C1,C10,A1,B1,291954.97,0.0,regular
C1,C12,C1,C19,A1,B1,422516.56,0.0,regular
C1,C18,C4,C49,A1,B3,707131.3,0.0,regular
C1,C11,C3,C39,A1,B2,304818.51,50035.0,regular
C1,C16,C1,C11,A1,B1,2690374.96,10485.27,regular
C1,C13,C8,C82,A1,B3,1326848.45,0.0,regular
C1,C14,C7,C72,A1,B2,710449.22,20053.77,regular
C2,C20,C1,C10,A1,B1,1972083.35,51605.0,regular
C7,C72,C6,C62,A3,B2,169051.9,9473.0,regular
C5,C53,C1,C15,A3,B1,1621185.1,51363.0,regular
C5,C58,C4,C40,A3,B3,1206211.16,184913.0,regular
C2,C20,C6,C66,A1,B2,155680.33,3545.0,regular
C3,C37,C1,C16,A3,B1,1753766.02,14530.0,regular
C8,C80,C1,C11,A1,B1,9978.49,0.0,regular
C1,C12,C9,C99,A1,B1,1019193.69,466765.07,regular
C1,C12,C9,C91,A1,B1,3005367.83,0.0,regular
C7,C70,C2,C28,A3,B3,1915428.87,15772.0,regular
C2,C20,C3,C33,A1,B2,8608.56,0.0,regular
C1,C19,C1,C13,A1,B1,592392.86,0.0,regular
C6,C68,C9,C94,A2,B1,537615.86,547.0,regular
C1,C14,C6,C68,A1,B2,469685.65,40303.0,regular
C4,C40,C2,C20,A2,B3,90395.37,0.0,regular
C2,C26,C1,C13,A1,B1,356780.13,0.0,regular
C4,C47,C1,C10,A2,B1,319257.22,0.0,regular
C3,C37,C1,C13,A3,B1,1793282.97,0.0,regular
C3,C31,C1,C11,A3,B1,221781.99,0.0,regular
C9,C97,C7,C73,A2,B2,754902.09,51641.0,regular
C2,C26,C1,C12,A1,B1,1046726.69,498832.39,regular
C1,C10,C2,C21,A1,B3,761042.45,11169.0,regular
C1,C11,C2,C20,A1,B3,166174.37,211071.0,regular
C8,C83,C1,C14,A1,B1,10000000.0,20953.0,regular
C1,C18,C9,C97,A1,B1,443352.63,0.0,regular
C1,C13,C1,C11,A1,B1,532892.26,0.0,regular
C1,C12,C7,C71,A1,B2,426357.06,7003.0,regular
C3,C34,C1,C19,A3,B1,342703.61,0.0,regular
C8,C83,C1,C16,A1,B1,25086.45,656.0,regular
C2,C20,C3,C39,A1,B2,725393.57,0.0,regular
C1,C19,C9,C96,A1,B1,200303.77,124533.0,regular
C5,C58,C9,C94,A3,B1,759229.97,0.0,regular
C2,C24,C9,C94,A1,B1,383580.24,0.0,regular
C2,C21,C1,C18,A1,B1,881317.09,0.0,regular
C2,C20,C7,C72,A1,B2,916894.84,0.0,regular
C1,C10,C7,C77,A1,B2,74061.09,0.0,regular
C6,C62,C1,C16,A2,B1,774076.33,116783.0,regular
C1,C13,C6,C65,A1,B2,391199.19,257663.0,regular
C1,C18,C1,C10,A1,B1,2122337.86,9011.0,regular
C2,C20,C1,C14,A1,B1,238989.42,26010.0,regular
C1,C19,C3,C32,A1,B2,118028.95,26920.0,regular
C1,C12,C1,C19,A1,B1,1986176.35,0.0,regular
C1,C12,C7,C78,A1,B2,10850977.83,0.0,regular
C1,C12,C1,C18,A1,B1,968810.93,0.0,regular
C2,C20,C1,C11,A1,B1,923894.45,0.0,regular
C1,C13,C3,C32,A1,B2,540932.23,10343.0,regular
C9,C97,C1,C14,A2,B1,1058215.7,51561.0,regular
C1,C19,C1,C14,A1,B1,1135024.47,199563.0,regular
C1,C14,C9,C91,A1,B1,1244583.51,402575.86,regular
C2,C29,C1,C11,A1,B1,120684.34,91837.0,regular
C5,C53,C1,C10,A3,B1,747520.61,0.0,regular
C7,C73,C1,C12,A3,B1,99123.72,0.0,regular
C1,C14,C1,C15,A1,B1,127943.6,557294.0,regular
C2,C28,C1,C11,A1,B1,189731.57,20979.0,regular
C3,C33,C6,C64,A3,B2,139998.53,420.0,regular
C1,C12,C8,C88,A1,B3,967383.05,19848.0,regular
C5,C51,C1,C13,A3,B1,657195.72,0.0,regular
C1,C15,C9,C95,A1,B1,130834.21,0.0,regular
C1,C17,C3,C38,A1,B2,207373.45,0.0,regular
C1,C15,C1,C17,A1,B1,510529.35,0.0,regular
C2,C21,C5,C50,A1,B1,1119928.63,144041.0,regular
C1,C16,C9,C90,A1,B1,1665479.71,15509.0,regular
C8,C82,C1,C11,A1,B1,181545.14,181545.14,regular
C5,C51,C3,C34,A3,B2,82092.8,0.0,regular
C8,C87,C5,C56,A1,B1,227330.15,0.0,regular
C9,C95,C1,C17,A2,B1,12859200.97,0.0,regular
C4,C45,C1,C13,A2,B1,103270.64,19262.0,regular
C1,C16,C1,C17,A1,B1,1193559.31,0.0,regular
C1,C18,C1,C12,A1,B1,461537.09,0.0,regular
C7,C77,C5,C55,A3,B1,195682.74,6676.0,regular
C1,C19,C9,C94,A1,B1,781678.09,37726.0,regular
C1,C17,C7,C79,A1,B2,198294.85,52773.0,regular
C6,C65,C8,C80,A2,B3,50077.59,0.0,regular
C1,C14,C1,C13,A1,B1,209394.5,0.0,regular
C9,C97,C1,C13,A2,B1,95523.89,0.0,regular
C1,C15,C1,C13,A1,B1,781994.16,43208.36,regular
C1,C10,C1,C13,A1,B1,41852.83,314227.0,regular
C9,C98,C9,C96,A2,B1,293527.76,420.0,regular
C1,C13,C4,C43,A1,B3,116144.54,23.0,regular
C1,C14,C1,C10,A1,B1,174495.83,0.0,regular
C2,C29,C4,C49,A1,B3,3259166.39,0.0,regular
C1,C13,C1,C17,A1,B1,1524145.4,271.0,regular
C1,C18,C7,C76,A1,B2,480644.46,0.0,regular
C8,C83,C1,C11,A1,B1,40853.23,252102.0,regular
C1,C13,C4,C48,A1,B3,6693.86,0.0,regular
C1,C17,C8,C80,A1,B3,107382.09,21179.0,regular
C9,C97,C3,C36,A2,B2,258703.58,0.0,regular
C1,C12,C1,C14,A1,B1,742893.24,0.0,regular
C1,C18,C1,C17,A1,B1,375806.66,97691.0,regular
C6,C65,C5,C56,A2,B1,382149.87,51902.0,regular
C2,C28,C8,C82,A1,B3,1539899.65,0.0,regular
C9,C90,C1,C16,A2,B1,172141.13,205943.92,regular
C1,C18,C4,C43,A1,B3,618160.78,16900.0,regular
C1,C15,C7,C79,A1,B2,1116402.58,0.0,regular
C1,C13,C1,C11,A1,B1,354286.76,51202.0,regular
C1,C17,C5,C59,A1,B1,362419.43,188476.0,regular
C8,C81,C4,C45,A1,B3,87703.0,0.0,regular
C1,C15,C2,C20,A1,B3,320473.11,0.0,regular
C6,C63,C6,C68,A2,B2,1606607.4,0.0,regular
C7,C73,C5,C56,A3,B1,1290560.61,48341.0,regular
C6,C64,C6,C69,A2,B2,73061.32,0.0,regular
C6,C63,C1,C18,A2,B1,105562.67,0.0,regular
C1,C13,C1,C10,A1,B1,446272.2,1821.0,regular
C5,C52,C2,C23,A3,B3,202462.48,38735.02,regular
C9,C92,C3,C37,A2,B2,315826.77,0.0,regular
C1,C18,C1,C12,A1,B1,398429.18,0.0,regular
C4,C48,C1,C18,A2,B1,1561940.83,24925.0,regular
C1,C11,C1,C18,A1,B1,202712.6,0.0,regular
C6,C62,C1,C19,A2,B1,2619051.74,0.0,regular
C1,C19,C1,C10,A1,B1,194681.85,29151.0,regular
C2,C20,C7,C74,A1,B2,16614.82,16614.82,regular
C3,C38,C1,C14,A3,B1,412499.71,40571.0,regular
C1,C13,C4,C40,A1,B3,1168520.49,0.0,regular
C1,C17,C1,C18,A1,B1,863771.11,0.0,regular
C4,C44,C6,C66,A2,B2,281221.61,0.0,regular
C9,C95,C1,C13,A2,B1,755841.62,103527.0,regular
C1,C17,C1,C15,A1,B1,1085408.89,50574.12,regular
C1,C18,C1,C10,A1,B1,875127.13,15500.0,regular
C6,C66,C5,C53,A2,B1,150649.75,0.0,regular
C5,C50,C1,C11,A3,B1,250766.79,622.0,regular
C5,C50,C1,C16,A3,B1,194005.02,0.0,regular
C1,C15,C6,C63,A1,B2,1119422.62,0.0,regular
C9,C92,C1,C11,A2,B1,749956.11,29734.0,regular
C1,C17,C8,C85,A1,B3,429824.9,0.0,regular
C2,C21,C1,C17,A1,B1,681516.38,0.0,regular
C7,C74,C1,C17,A3,B1,2821893.42,25429.0,regular
C8,C82,C2,C20,A1,B3,76406.91,4956.94,regular
C1,C12,C1,C12,A1,B1,721692.01,0.0,regular
C4,C41,C1,C13,A2,B1,835633.77,0.0,regular
C1,C12,C1,C10,A1,B1,1160532.71,9800.0,regular
C5,C50,C1,C19,A3,B1,263436.13,0.0,regular
C1,C19,C1,C10,A1,B1,790182.93,49571.0,regular
C1,C14,C1,C10,A1,B1,331015.66,376.0,regular
C1,C12,C9,C97,A1,B1,2530808.85,0.0,regular
C3,C35,C1,C11,A3,B1,200667.65,0.0,regular
C9,C96,C5,C58,A2,B1,280717.08,14483.0,regular
C1,C17,C2,C20,A1,B3,595416.87,461.0,regular
C7,C74,C1,C13,A3,B1,2146051.56,486.0,regular
C1,C13,C1,C12,A1,B1,267099.8,0.0,regular
C1,C14,C3,C31,A1,B2,12027.74,0.0,regular
C1,C19,C8,C80,A1,B3,467957.62,30509.0,regular
C1,C12,C4,C46,A1,B3,765804.99,0.0,regular
C6,C60,C1,C15,A2,B1,320069.69,254075.0,regular
C1,C11,C8,C83,A1,B3,184567.97,0.0,regular
C1,C17,C8,C89,A1,B3,1898156.87,0.0,regular
C6,C66,C5,C58,A2,B1,52997.32,64265.0,regular
C1,C17,C2,C28,A1,B3,56555.23,71903.02,regular
C1,C13,C2,C21,A1,B3,724316.65,0.0,regular
C1,C14,C8,C80,A1,B3,611660.53,7441.76,regular
C1,C10,C1,C10,A1,B1,52375.3,0.0,regular
C2,C20,C1,C11,A1,B1,720762.15,0.0,regular
C1,C15,C9,C93,A1,B1,1083292.92,78686.01,regular
C1,C13,C6,C60,A1,B2,535530.92,152753.12,regular
C1,C18,C1,C12,A1,B1,147100.49,0.0,regular
